# PRISM-R: child population aged 10 to 17 by ethnic group
# The denominator behind the rates published elsewhere in PRISM-R.
# PRISM-R, an open tool for analysis of remand disproportionality in
# the youth justice system of England and Wales. Oxon Advisory.
# https://prism-r.howpreventionworks.com
# Contains public sector information licensed under the Open Government
# Licence v3.0. Source and reference period are given per row.
# A blank value with a disclosure_status of suppressed or
# source_suppressed is a cell withheld under disclosure control; it is
# not a zero and must not be treated as one.
geo_id,ethnicity,age,sex,population,source,reference_period,disclosure_status
E07000125,Asian,,male,104,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E07000125,Black,,female,1,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E07000125,Black,,female,2,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E07000125,Black,,female,1,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E07000125,Black,,male,0,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E07000125,Black,,male,2,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E07000125,Black,,male,4,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E07000125,Mixed,,female,37,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E07000125,Mixed,,female,44,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E07000125,Mixed,,female,37,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E07000125,Mixed,,male,31,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E07000125,Mixed,,male,49,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E07000125,Mixed,,male,31,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E07000125,Other,,female,1,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E07000125,Other,,female,5,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E07000125,Other,,female,4,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E07000125,Other,,male,5,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E07000125,Other,,male,10,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E07000125,Other,,male,1,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E07000125,White,,female,781,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E07000125,White,,female,1160,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E07000125,White,,female,1077,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E07000125,White,,male,821,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E07000125,White,,male,1218,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E07000125,White,,male,1118,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E07000126,Asian,,female,30,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E07000126,Asian,,female,60,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E07000126,Asian,,female,40,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E07000126,Asian,,male,33,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E07000126,Asian,,male,42,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E07000126,Asian,,male,44,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E07000126,Black,,female,7,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E07000126,Black,,female,14,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E07000126,Black,,female,8,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E07000126,Black,,male,6,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E07000126,Black,,male,8,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E07000126,Black,,male,7,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E07000126,Mixed,,female,49,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E07000126,Mixed,,female,84,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E07000126,Mixed,,female,92,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E07000126,Mixed,,male,58,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E07000126,Mixed,,male,80,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E07000126,Mixed,,male,90,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E07000126,Other,,female,2,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E07000126,Other,,female,7,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E07000126,Other,,female,6,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E07000126,Other,,male,2,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E07000126,Other,,male,8,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E07000126,Other,,male,5,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E07000126,White,,female,1141,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E07000126,White,,female,1741,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E07000126,White,,female,1713,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E07000126,White,,male,1265,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E07000126,White,,male,1836,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E07000126,White,,male,1704,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E07000127,Asian,,female,13,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E07000127,Asian,,female,20,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E07000127,Asian,,female,19,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E07000127,Asian,,male,13,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E07000127,Asian,,male,21,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E07000127,Asian,,male,18,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E07000127,Black,,female,4,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E07000127,Black,,female,2,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E07000127,Black,,female,2,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E07000127,Black,,male,2,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E07000127,Black,,male,6,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E07000127,Black,,male,8,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E07000127,Mixed,,female,37,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E07000127,Mixed,,female,59,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E07000127,Mixed,,female,48,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E07000127,Mixed,,male,33,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E07000127,Mixed,,male,52,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E07000127,Mixed,,male,54,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E07000127,Other,,female,8,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E07000127,Other,,female,6,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E07000127,Other,,female,7,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E07000127,Other,,male,6,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E07000127,Other,,male,10,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E07000127,Other,,male,9,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E07000127,White,,female,1183,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E07000127,White,,female,1811,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E07000127,White,,female,1844,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E07000127,White,,male,1266,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E07000127,White,,male,1986,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E07000127,White,,male,1881,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E07000128,Asian,,female,19,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E07000128,Asian,,female,21,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E07000128,Asian,,female,36,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E07000128,Asian,,male,15,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E07000128,Asian,,male,19,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E07000128,Asian,,male,41,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E07000128,Black,,female,10,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E07000128,Black,,female,10,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E07000128,Black,,female,4,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E07000128,Black,,male,1,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E07000128,Black,,male,4,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E07000128,Black,,male,13,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E07000128,Mixed,,female,34,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E07000128,Mixed,,female,44,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E07000128,Mixed,,female,41,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E07000128,Mixed,,male,34,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E07000128,Mixed,,male,52,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E07000128,Mixed,,male,49,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E07000128,Other,,female,11,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E07000128,Other,,female,7,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E07000128,Other,,female,10,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E07000128,Other,,male,7,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E07000128,Other,,male,11,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E07000128,Other,,male,8,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E07000128,White,,female,1059,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E07000128,White,,female,1689,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E07000128,White,,female,1724,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E07000128,White,,male,1220,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E07000128,White,,male,1713,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E07000128,White,,male,1850,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E07000129,Asian,,female,123,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E07000129,Asian,,female,141,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E07000129,Asian,,female,122,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E07000129,Asian,,male,105,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E07000129,Asian,,male,167,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E07000129,Asian,,male,133,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E07000129,Black,,female,34,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E07000129,Black,,female,45,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E07000129,Black,,female,31,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E07000129,Black,,male,20,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E07000129,Black,,male,43,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E07000129,Black,,male,38,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E07000129,Mixed,,female,78,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E07000129,Mixed,,female,106,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E07000129,Mixed,,female,108,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E07000129,Mixed,,male,94,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E07000129,Mixed,,male,114,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E07000129,Mixed,,male,93,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E07000129,Other,,female,22,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E07000129,Other,,female,23,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E07000129,Other,,female,26,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E07000129,Other,,male,22,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E07000129,Other,,male,26,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E07000129,Other,,male,31,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E07000129,White,,female,1008,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E07000129,White,,female,1444,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E07000129,White,,female,1401,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E07000129,White,,male,956,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E07000129,White,,male,1567,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E07000129,White,,male,1541,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E07000130,Asian,,female,249,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E07000130,Asian,,female,357,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E07000130,Asian,,female,357,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E07000130,Asian,,male,249,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E07000130,Asian,,male,420,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E07000130,Asian,,male,443,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E07000130,Black,,female,40,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E07000130,Black,,female,42,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E07000130,Black,,female,38,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E07000130,Black,,male,27,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E07000130,Black,,male,35,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E07000130,Black,,male,57,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E07000130,Mixed,,female,124,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E07000130,Mixed,,female,143,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E07000130,Mixed,,female,129,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E07000130,Mixed,,male,115,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E07000130,Mixed,,male,172,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E07000130,Mixed,,male,161,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E07000130,Other,,female,26,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E07000130,Other,,female,32,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E07000130,Other,,female,33,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E07000130,Other,,male,30,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E07000130,Other,,male,36,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E07000130,Other,,male,33,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E07000130,White,,female,1621,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E07000130,White,,female,2262,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E07000130,White,,female,2166,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E07000130,White,,male,1643,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E07000130,White,,male,2289,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E07000130,White,,male,2379,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
